friday,sunday,entry_spot,settle,spot_ret,C_name,C_strike,C_delta,C_iv,C_premium,C_payoff,C_src,P_name,P_strike,P_delta,P_iv,P_premium,P_payoff,P_src,pnl,premium_sum,fees,pnl_usd,pnl_pct
2022-09-02,2022-09-04,20360.0,19703.96,-0.0322220039292731,BTC-4SEP22-21500-C,21500.0,0.0404288046664511,0.4577799574891659,0.0005,0.0,open@16,BTC-4SEP22-19000-P,19000.0,-0.05353437587073007,0.6435400082165585,0.001,0.0,close@15,0.0013125,0.0015,0.0001875,26.7225,0.0013125
2022-09-09,2022-09-11,21269.5,21597.43,0.015417851853593234,BTC-11SEP22-23000-C,23000.0,0.031334216231819256,0.6149619672977871,0.0005,0.0,close@15,BTC-11SEP22-19500-P,19500.0,-0.02791118269075521,0.6803124014044191,0.0005,0.0,open@16,0.000875,0.001,0.000125,18.6108125,0.000875
2022-09-16,2022-09-18,19654.5,20065.57,0.020914803225724476,BTC-18SEP22-21000-C,21000.0,0.035262329012045346,0.5364511357947059,0.0005,0.0,close@15,BTC-18SEP22-18000-P,18000.0,-0.04519815386110704,0.7806620347972488,0.001,0.0,open@16,0.0013125,0.0015,0.0001875,25.79653125,0.0013125
2022-09-23,2022-09-25,18710.5,19085.73,0.020054514844605853,BTC-25SEP22-20000-C,20000.0,0.074878908447509,0.6740820392557048,0.0015,0.0,open@16,BTC-25SEP22-17000-P,17000.0,-0.055967055778428865,0.9101626930719915,0.0015,0.0,open@16,0.002625,0.003,0.000375,49.1150625,0.002625
2022-09-30,2022-10-02,19752.0,19288.09,-0.02348673552045366,BTC-2OCT22-22000-C,22000.0,0.024888226441104222,0.8019765273343433,0.0005,0.0,close@14,BTC-2OCT22-18000-P,18000.0,-0.02654178294727605,0.7196843166691256,0.0005,0.0,close@15,0.000875,0.001,0.000125,17.283,0.000875
2022-10-07,2022-10-09,19568.0,19417.45,-0.007693683565004106,BTC-9OCT22-21000-C,21000.0,0.03369129408770244,0.5655072817036819,0.0005,0.0,open@16,BTC-9OCT22-18000-P,18000.0,-0.04688248838484799,0.7488600533702865,0.001,0.0,open@16,0.0013125,0.0015,0.0001875,25.683,0.0013125
2022-10-14,2022-10-16,19354.0,19138.4,-0.01113981605869585,BTC-16OCT22-20500-C,20500.0,0.06292585156890257,0.5495001001529212,0.001,0.0,open@16,BTC-16OCT22-18000-P,18000.0,-0.03190982121173891,0.5853354804122812,0.0005,0.0,open@16,0.0013125,0.0015,0.0001875,25.402125,0.0013125
2022-10-21,2022-10-23,19172.0,19160.27,-0.000611829751721249,BTC-23OCT22-20000-C,20000.0,0.048154347095657024,0.3734150842347219,0.0005,0.0,close@15,BTC-23OCT22-18000-P,18000.0,-0.03534320525500778,0.5215395912638767,0.0005,0.0,open@16,0.000875,0.001,0.000125,16.7755,0.000875
2022-10-28,2022-10-30,20490.5,20854.31,0.017755057221639392,BTC-30OCT22-22000-C,22000.0,0.03353866252040766,0.5684852699516512,0.0005,0.0,close@14,BTC-30OCT22-19500-P,19500.0,-0.04205116876264392,0.42806159955359324,0.0005,0.0,open@16,0.000875,0.001,0.000125,17.9291875,0.000875
2022-11-04,2022-11-06,20841.0,21196.03,0.01703517105705088,BTC-6NOV22-22500-C,22500.0,0.05206478551879512,0.6876262115112484,0.001,0.0,close@15,BTC-6NOV22-19750-P,19750.0,-0.06358021665038138,0.5278083834960825,0.001,0.0,open@16,0.00175,0.002,0.00025,36.47175,0.00175
