friday,sunday,entry_spot,settle,spot_ret,C_name,C_strike,C_delta,C_iv,C_premium,C_payoff,C_src,P_name,P_strike,P_delta,P_iv,P_premium,P_payoff,P_src,pnl,premium_sum,fees,pnl_usd,pnl_pct
2022-09-02,2022-09-04,20360.0,19703.96,-0.0322220039292731,BTC-4SEP22-20500-C,20500.0,0.4028635392517888,0.39130068438270815,0.0075,0.0,open@16,BTC-4SEP22-20500-P,20500.0,-0.5788247174533754,0.4720365415950458,0.0165,0.04040000081201956,open@16,-0.01715000081201956,0.024,0.00075,-349.17401653271827,-0.01715000081201956
2022-09-09,2022-09-11,21269.5,21597.43,0.015417851853593234,BTC-11SEP22-21500-C,21500.0,0.38307558757116084,0.5071162919316881,0.009,0.004511184895610278,open@16,BTC-11SEP22-21000-P,21000.0,-0.3755225417613284,0.6381732912412388,0.0115,0.0,open@16,0.015238815104389722,0.020499999999999997,0.00075,324.1219778628172,0.015238815104389722
2022-09-16,2022-09-18,19654.5,20065.57,0.020914803225724476,BTC-18SEP22-19500-C,19500.0,0.5941915205086231,0.5297975978545579,0.0185,0.028186091897713334,open@16,BTC-18SEP22-19500-P,19500.0,-0.4127601089192272,0.5816186998782924,0.012,0.0,open@16,0.0015639081022866645,0.0305,0.00075,30.737831796393248,0.0015639081022866645
2022-09-23,2022-09-25,18710.5,19085.73,0.020054514844605853,BTC-25SEP22-19000-C,19000.0,0.37970013792516694,0.6894587816811062,0.012,0.004491837618995949,open@16,BTC-25SEP22-18500-P,18500.0,-0.3999289775381111,0.7317698069350804,0.0145,0.0,open@16,0.021258162381004052,0.026500000000000003,0.00075,397.7508472297763,0.021258162381004052
2022-09-30,2022-10-02,19752.0,19288.09,-0.02348673552045366,BTC-2OCT22-20000-C,20000.0,0.37581255342736547,0.5510077468126657,0.0095,0.0,open@16,BTC-2OCT22-19500-P,19500.0,-0.36435588368990957,0.580707935973285,0.01,0.010986572542952664,open@16,0.0077634274570473364,0.0195,0.00075,153.343219131599,0.0077634274570473364
2022-10-07,2022-10-09,19568.0,19417.45,-0.007693683565004106,BTC-9OCT22-19500-C,19500.0,0.5513528663815941,0.4527548402218945,0.014,0.0,open@16,BTC-9OCT22-19500-P,19500.0,-0.4501096823924873,0.47052026403686087,0.011,0.004251330633013051,open@16,0.019998669366986948,0.025,0.00075,391.3339621732006,0.019998669366986948
2022-10-14,2022-10-16,19354.0,19138.4,-0.01113981605869585,BTC-16OCT22-19500-C,19500.0,0.40116540339778284,0.4204221794675458,0.008,0.0,open@16,BTC-16OCT22-19500-P,19500.0,-0.5901634232318544,0.4569245776967584,0.0165,0.018893951427496475,close@15,0.004856048572503526,0.0245,0.00075,93.98396407223325,0.004856048572503526
2022-10-21,2022-10-23,19172.0,19160.27,-0.000611829751721249,BTC-23OCT22-19250-C,19250.0,0.436040264944192,0.3477819090531905,0.0075,0.0,open@16,BTC-23OCT22-19000-P,19000.0,-0.34593655432894055,0.3467616369907178,0.0055,0.0,open@16,0.0124,0.013,0.0006,237.7328,0.0124
2022-10-28,2022-10-30,20490.5,20854.31,0.017755057221639392,BTC-30OCT22-20500-C,20500.0,0.49957383211684614,0.4350490124143973,0.0115,0.01698977333702248,open@16,BTC-30OCT22-20500-P,20500.0,-0.5033306971862441,0.34366024432045095,0.0095,0.0,open@16,0.0032602266629775207,0.020999999999999998,0.00075,66.8036744377409,0.0032602266629775207
2022-11-04,2022-11-06,20841.0,21196.03,0.01703517105705088,BTC-6NOV22-21000-C,21000.0,0.405066943007617,0.4408171675089757,0.0085,0.009248430012601361,open@16,BTC-6NOV22-20750-P,20750.0,-0.44220012408539666,0.5045597997364379,0.0115,0.0,open@16,0.01000156998739864,0.02,0.00075,208.44272010737507,0.01000156998739864
2022-11-11,2022-11-13,16812.5,16706.66,-0.006295315985130112,BTC-13NOV22-17000-C,17000.0,0.4221280309894976,0.7410170210238181,0.015,0.0,open@16,BTC-13NOV22-16750-P,16750.0,-0.46552845435328216,1.3691904784350202,0.035,0.0025941750176277094,open@16,0.04665582498237229,0.05,0.00075,784.4010575161342,0.04665582498237229
2022-11-18,2022-11-20,16668.5,16692.87,0.0014620391756905438,BTC-20NOV22-16750-C,16750.0,0.4482822189276518,0.4922529190652465,0.011,0.0,open@16,BTC-20NOV22-16500-P,16500.0,-0.37975064399171776,0.5211238907933919,0.0095,0.0,open@16,0.0199,0.020499999999999997,0.0006,331.70315,0.0199
2022-11-25,2022-11-27,16492.5,16558.33,0.003991511293012007,BTC-27NOV22-16500-C,16500.0,0.49861424884832656,0.39779353908848936,0.0105,0.003522698243120033,open@16,BTC-27NOV22-16500-P,16500.0,-0.500786644733638,0.41801942661612135,0.0115,0.0,open@16,0.01772730175687997,0.022,0.00075,292.3675242253429,0.01772730175687997
2022-12-02,2022-12-04,16930.0,17000.98,0.004192557590076751,BTC-4DEC22-17000-C,17000.0,0.4389325409376239,0.36762489685348276,0.008,5.7643735831673435e-05,open@16,BTC-4DEC22-16750-P,16750.0,-0.3448929808500152,0.410570061544976,0.0065,0.0,open@16,0.013835150797189368,0.014499999999999999,0.0006072054669789592,234.229102996416,0.013835150797189368
2022-12-09,2022-12-11,17175.0,17179.24,0.0002468704512372799,BTC-11DEC22-17250-C,17250.0,0.41157483571384385,0.27692349128783145,0.0055,0.0,close@15,BTC-11DEC22-17250-P,17250.0,-0.5668099636633719,0.3575608743092882,0.012,0.004118924934979568,close@14,0.012631075065020432,0.0175,0.00075,216.93871424172593,0.012631075065020432
2022-12-16,2022-12-18,16959.0,16752.87,-0.012154608172651793,BTC-18DEC22-17000-C,17000.0,0.4405484646912551,0.22723388578300374,0.005,0.0,open@16,BTC-18DEC22-17000-P,17000.0,-0.5369689072759631,0.3423830543693177,0.0105,0.014751502279907923,open@16,-1.5022799079219412e-06,0.0155,0.00075,-0.0254771649584482,-1.5022799079219412e-06
2022-12-23,2022-12-25,16831.5,16825.45,-0.0003594450880788358,BTC-25DEC22-16750-C,16750.0,0.6149894344409119,0.25310740027846235,0.0095,0.004484278280818684,open@16,BTC-25DEC22-16750-P,16750.0,-0.3824048002606715,0.24698877089255883,0.0045,0.0,open@16,0.008765721719181316,0.013999999999999999,0.00075,147.5402451164003,0.008765721719181316
2022-12-30,2023-01-01,16543.0,16511.83,-0.0018841806202017919,BTC-1JAN23-16500-C,16500.0,0.5831314295543663,0.18925227939764738,0.0065,0.000716456019714456,open@16,BTC-1JAN23-16500-P,16500.0,-0.42508491617862354,0.2119275867221686,0.0045,0.0,close@15,0.009593986977821236,0.011,0.0006895570024643069,158.7133265740967,0.009593986977821236
2023-01-06,2023-01-08,16837.0,16949.73,0.0066953732850270065,BTC-8JAN23-17000-C,17000.0,0.26819037038802573,0.2277630798815699,0.0025,0.0,open@16,BTC-8JAN23-16750-P,16750.0,-0.3565009507467013,0.21257935200520606,0.0035,0.0,open@16,0.0054,0.006,0.0006,90.91980000000001,0.0054
2023-01-13,2023-01-15,19277.5,20725.72,0.07512488652574256,BTC-15JAN23-19250-C,19250.0,0.5264472522039466,0.3998706438488083,0.0115,0.07120235147439997,open@16,BTC-15JAN23-19250-P,19250.0,-0.47692073330579576,0.5272180951433358,0.0135,0.0,close@15,-0.04695235147439998,0.025,0.00075,-905.1239555477456,-0.04695235147439998
2023-01-20,2023-01-22,21149.5,22907.63,0.08312867916499211,BTC-22JAN23-21250-C,21250.0,0.42720571437013005,0.35864646575742687,0.0075,0.07236147955943067,open@16,BTC-22JAN23-21000-P,21000.0,-0.3739913220940355,0.33880223406287735,0.006,0.0,open@16,-0.05961147955943066,0.0135,0.00075,-1260.7529869421787,-0.05961147955943066
2023-01-27,2023-01-29,22937.0,23201.36,0.011525482844312762,BTC-29JAN23-23000-C,23000.0,0.47666886255674923,0.5309209933602075,0.013,0.008678801587493172,open@16,BTC-29JAN23-23000-P,23000.0,-0.5408589974631428,0.3542948551034073,0.011,0.0,open@16,0.014571198412506828,0.024,0.00075,334.2195779876691,0.014571198412506828
