friday,sunday,entry_spot,settle,spot_ret,C_name,C_strike,C_delta,C_iv,C_premium,C_payoff,C_src,P_name,P_strike,P_delta,P_iv,P_premium,P_payoff,P_src,pnl,premium_sum,fees,pnl_usd,pnl_pct
2022-09-02,2022-09-04,1635.9,1548.42,-0.053475151292866285,ETH-4SEP22-1650-C,1650.0,0.43752268048522797,0.7018173417611007,0.015,0.0,close@15,ETH-4SEP22-1650-P,1650.0,-0.5568799097589934,0.7536211315435435,0.025,0.06560235594993602,close@15,-0.02635235594993602,0.04,0.00075,-43.10981909850034,-0.02635235594993602
2022-09-09,2022-09-11,1718.75,1760.54,0.02431418181818179,ETH-11SEP22-1700-C,1700.0,0.6121489151363952,0.6144965129680577,0.0225,0.03438717666170605,open@16,ETH-11SEP22-1750-P,1750.0,-0.6173525185386043,0.8175488878801098,0.0325,0.0,close@13,0.01986282333829395,0.055,0.00075,34.13922761269273,0.01986282333829395
2022-09-16,2022-09-18,1451.45,1454.24,0.0019222157153191421,ETH-18SEP22-1450-C,1450.0,0.5182261865423178,0.8164796391940736,0.0225,0.0029156122785785076,open@16,ETH-18SEP22-1500-P,1500.0,-0.7148361997596034,0.8180429880310378,0.043,0.031466607987677406,close@15,0.03021777973374408,0.0655,0.0009,43.85959639454285,0.03021777973374408
2022-09-23,2022-09-25,1293.15,1332.01,0.030050651509878845,ETH-25SEP22-1300-C,1300.0,0.4855108387895227,1.0758005841006812,0.0265,0.024031351115982605,close@15,ETH-25SEP22-1300-P,1300.0,-0.5207562405933013,0.9348092324925428,0.028,0.0,open@16,0.029718648884017394,0.0545,0.00075,38.4306708043671,0.029718648884017394
2022-09-30,2022-10-02,1350.95,1311.7,-0.02905362892779151,ETH-2OCT22-1350-C,1350.0,0.51496151839852,0.5620603951442182,0.0155,0.0,open@16,ETH-2OCT22-1350-P,1350.0,-0.4843253105830452,0.7552126341920546,0.02,0.029198749714111422,open@16,0.005551250285888577,0.035500000000000004,0.00075,7.499461573721174,0.005551250285888577
2022-10-07,2022-10-09,1333.5,1315.8,-0.013273340832395952,ETH-9OCT22-1300-C,1300.0,0.7009049495282684,0.7505677154226345,0.035,0.012007903936768472,close@14,ETH-9OCT22-1350-P,1350.0,-0.6172891564921661,0.5727871497454102,0.0225,0.02599179206566351,close@13,0.01860030399756802,0.0575,0.0009,24.803505380756956,0.01860030399756802
2022-10-14,2022-10-16,1309.55,1283.65,-0.01977778626245652,ETH-16OCT22-1300-C,1300.0,0.6015942421263042,0.44689014386591863,0.016,0.0,open@16,ETH-16OCT22-1325-P,1325.0,-0.6513519141190628,0.430158382671571,0.0185,0.032212830600241424,close@15,0.0015371693997585732,0.0345,0.00075,2.0130001874538395,0.0015371693997585732
2022-10-21,2022-10-23,1297.7,1308.85,0.008592124528010947,ETH-23OCT22-1300-C,1300.0,0.4794701248672373,0.40262226318390626,0.01,0.0067616610001145355,open@16,ETH-23OCT22-1300-P,1300.0,-0.5229055757259096,0.3739290775912608,0.011,0.0,open@16,0.013488338999885465,0.020999999999999998,0.00075,17.50381752015137,0.013488338999885465
2022-10-28,2022-10-30,1537.7,1629.5,0.05969955127788262,ETH-30OCT22-1525-C,1525.0,0.573702161385155,0.7676936204492004,0.025,0.06413010125805461,open@16,ETH-30OCT22-1550-P,1550.0,-0.6440571102453267,0.3104235793059271,0.013,0.0,open@16,-0.026880101258054612,0.038,0.00075,-41.33353170451058,-0.026880101258054612
2022-11-04,2022-11-06,1626.6,1621.36,-0.0032214435017828835,ETH-6NOV22-1625-C,1625.0,0.5188909817816407,0.9467335003759747,0.026,0.0,close@15,ETH-6NOV22-1650-P,1650.0,-0.7080605361732372,0.3771373513333671,0.019,0.017664183154882385,close@15,0.026585816845117613,0.045,0.00075,43.24448968026831,0.026585816845117613
2022-11-11,2022-11-13,1256.15,1244.1,-0.009592803407236561,ETH-13NOV22-1225-C,1225.0,0.6381124742830302,1.185905780506857,0.0455,0.015352463628325626,open@16,ETH-13NOV22-1300-P,1300.0,-0.6168381461515375,1.4647210163035962,0.06,0.044932079414838115,close@15,0.04431545695683625,0.1055,0.0009,55.66686125632986,0.04431545695683625
