friday,sunday,entry_spot,settle,spot_ret,C_name,C_strike,C_delta,C_iv,C_premium,C_payoff,C_src,P_name,P_strike,P_delta,P_iv,P_premium,P_payoff,P_src,pnl,premium_sum,fees,pnl_usd,pnl_pct
2022-09-02,2022-09-04,20360.0,19703.96,-0.0322220039292731,BTC-4SEP22-20000-C,20000.0,0.7857868898054974,0.3382712724164002,0.0205,0.0,open@16,BTC-4SEP22-20500-P,20500.0,-0.5788247174533754,0.4720365415950458,0.0165,0.04040000081201956,open@16,-0.004150000812019564,0.037000000000000005,0.00075,-84.49401653271832,-0.004150000812019564
2022-09-09,2022-09-11,21269.5,21597.43,0.015417851853593234,BTC-11SEP22-21000-C,21000.0,0.6499065970787108,0.5131692440212039,0.021,0.02766208757245655,open@16,BTC-11SEP22-21500-P,21500.0,-0.6065381414028288,0.5520232572170451,0.021,0.0,close@15,0.013587912427543453,0.042,0.00075,289.00810337763545,0.013587912427543453
2022-09-16,2022-09-18,19654.5,20065.57,0.020914803225724476,BTC-18SEP22-19500-C,19500.0,0.5941915205086231,0.5297975978545579,0.0185,0.028186091897713334,open@16,BTC-18SEP22-20000-P,20000.0,-0.6400044100777386,0.6762837138885056,0.0285,0.0,open@16,0.018063908102286662,0.047,0.00075,355.0370817963932,0.018063908102286662
2022-09-23,2022-09-25,18710.5,19085.73,0.020054514844605853,BTC-25SEP22-18500-C,18500.0,0.6107527820673783,0.645266813931612,0.0235,0.03068942083954869,open@16,BTC-25SEP22-19000-P,19000.0,-0.6033791559008428,0.7870577487643684,0.03,0.0,close@15,0.02206057916045131,0.0535,0.00075,412.76446638162423,0.02206057916045131
2022-09-30,2022-10-02,19752.0,19288.09,-0.02348673552045366,BTC-2OCT22-19500-C,19500.0,0.6626135416911708,0.47068932659554397,0.02,0.0,open@16,BTC-2OCT22-20000-P,20000.0,-0.6984451637872366,0.3473039471903445,0.017,0.03690930517225914,close@14,-0.0006593051722591434,0.037000000000000005,0.00075,-13.0225957624626,-0.0006593051722591434
2022-10-07,2022-10-09,19568.0,19417.45,-0.007693683565004106,BTC-9OCT22-19500-C,19500.0,0.5513528663815941,0.4527548402218945,0.014,0.0,open@16,BTC-9OCT22-20000-P,20000.0,-0.7245581954457753,0.526126447238151,0.028,0.030001364751808257,open@16,0.011248635248191745,0.042,0.00075,220.11329453661605,0.011248635248191745
2022-10-14,2022-10-16,19354.0,19138.4,-0.01113981605869585,BTC-16OCT22-19500-C,19500.0,0.40116540339778284,0.4204221794675458,0.008,0.0,open@16,BTC-16OCT22-19500-P,19500.0,-0.5901634232318544,0.4569245776967584,0.0165,0.018893951427496475,close@15,0.004856048572503526,0.0245,0.00075,93.98396407223325,0.004856048572503526
2022-10-21,2022-10-23,19172.0,19160.27,-0.000611829751721249,BTC-23OCT22-19000-C,19000.0,0.6461506248130483,0.3678813686646141,0.015,0.008364704672742107,open@16,BTC-23OCT22-19250-P,19250.0,-0.5645007850925655,0.3452099959591347,0.0115,0.004683128160511285,open@16,0.012552167166746607,0.0265,0.0009,240.65014892086595,0.012552167166746607
2022-10-28,2022-10-30,20490.5,20854.31,0.017755057221639392,BTC-30OCT22-20250-C,20250.0,0.6837014071436264,0.375429917238818,0.017,0.028977702930473425,close@15,BTC-30OCT22-20750-P,20750.0,-0.6715806680732829,0.40661780624495225,0.0185,0.0,close@14,0.005772297069526573,0.035500000000000004,0.00075,118.27725310313424,0.005772297069526573
2022-11-04,2022-11-06,20841.0,21196.03,0.01703517105705088,BTC-6NOV22-20750-C,20750.0,0.5730261265962987,0.3780135168171761,0.0125,0.021043091560070393,open@16,BTC-6NOV22-21000-P,21000.0,-0.5837495578733778,0.4929765028211376,0.0175,0.0,open@16,0.008206908439929607,0.030000000000000002,0.00075,171.04017879657295,0.008206908439929607
2022-11-11,2022-11-13,16812.5,16706.66,-0.006295315985130112,BTC-13NOV22-16500-C,16500.0,0.648445046465675,0.7828452123982241,0.0315,0.012369917146814496,open@16,BTC-13NOV22-17000-P,17000.0,-0.5519789366177434,0.9983731519087189,0.033,0.017558267182069914,close@15,0.03367181567111559,0.0645,0.0009,566.1074009706308,0.03367181567111559
2022-11-18,2022-11-20,16668.5,16692.87,0.0014620391756905438,BTC-20NOV22-16500-C,16500.0,0.6210943949350451,0.5168895044433413,0.0195,0.01155403474657138,close@14,BTC-20NOV22-16750-P,16750.0,-0.5780337155923836,0.34609408284225884,0.012,0.003422419272419963,open@16,0.015623545981008655,0.0315,0.0009,260.42107618444277,0.015623545981008655
2022-11-25,2022-11-27,16492.5,16558.33,0.003991511293012007,BTC-27NOV22-16250-C,16250.0,0.682028568853311,0.4794838032769194,0.0215,0.018620839178830336,open@17,BTC-27NOV22-16500-P,16500.0,-0.500786644733638,0.41801942661612135,0.0115,0.0,open@16,0.013629160821169661,0.033,0.00075,224.77893484314063,0.013629160821169661
2022-12-02,2022-12-04,16930.0,17000.98,0.004192557590076751,BTC-4DEC22-16750-C,16750.0,0.6813100913253364,0.34406770421158506,0.0155,0.014762678386775325,open@16,BTC-4DEC22-17000-P,17000.0,-0.5553184088645484,0.4000691679195334,0.013,0.0,open@16,0.012987321613224674,0.028499999999999998,0.00075,219.87535491189374,0.012987321613224674
2022-12-09,2022-12-11,17175.0,17179.24,0.0002468704512372799,BTC-11DEC22-17000-C,17000.0,0.6782600764297123,0.3356837496028545,0.015,0.010433523252483904,close@15,BTC-11DEC22-17250-P,17250.0,-0.5668099636633719,0.3575608743092882,0.012,0.004118924934979568,close@14,0.011547551812536527,0.027,0.0009,198.32920238031485,0.011547551812536527
2022-12-16,2022-12-18,16959.0,16752.87,-0.012154608172651793,BTC-18DEC22-17000-C,17000.0,0.4405484646912551,0.22723388578300374,0.005,0.0,open@16,BTC-18DEC22-17000-P,17000.0,-0.5369689072759631,0.3423830543693177,0.0105,0.014751502279907923,open@16,-1.5022799079219412e-06,0.0155,0.00075,-0.0254771649584482,-1.5022799079219412e-06
2022-12-23,2022-12-25,16831.5,16825.45,-0.0003594450880788358,BTC-25DEC22-16750-C,16750.0,0.6149894344409119,0.25310740027846235,0.0095,0.004484278280818684,open@16,BTC-25DEC22-17000-P,17000.0,-0.735626537164709,0.23115192536883272,0.0125,0.010374165326930291,close@15,0.006241556392251026,0.022,0.0009,105.05475641617313,0.006241556392251026
2022-12-30,2023-01-01,16543.0,16511.83,-0.0018841806202017919,BTC-1JAN23-16500-C,16500.0,0.5831314295543663,0.18925227939764738,0.0065,0.000716456019714456,open@16,BTC-1JAN23-16500-P,16500.0,-0.42508491617862354,0.2119275867221686,0.0045,0.0,close@15,0.009593986977821236,0.011,0.0006895570024643069,158.7133265740967,0.009593986977821236
2023-01-06,2023-01-08,16837.0,16949.73,0.0066953732850270065,BTC-8JAN23-16750-C,16750.0,0.6477484416712254,0.2059294320693314,0.0085,0.011783668530413143,close@15,BTC-8JAN23-17000-P,17000.0,-0.6322386001103939,0.40563378047938314,0.0165,0.002965828954207556,close@15,0.009350502515379302,0.025,0.0009,157.4344108514413,0.009350502515379302
2023-01-13,2023-01-15,19277.5,20725.72,0.07512488652574256,BTC-15JAN23-19250-C,19250.0,0.5264472522039466,0.3998706438488083,0.0115,0.07120235147439997,open@16,BTC-15JAN23-19500-P,19500.0,-0.6089831503751623,0.5736408656844025,0.022,0.0,close@15,-0.03845235147439998,0.0335,0.00075,-741.2652055477456,-0.03845235147439998
2023-01-20,2023-01-22,21149.5,22907.63,0.08312867916499211,BTC-22JAN23-21000-C,21000.0,0.5770059785288746,0.6038966412483489,0.02,0.08327487391755502,open@16,BTC-22JAN23-21250-P,21250.0,-0.6054969876312207,0.2540152334084962,0.0095,0.0,open@16,-0.054524873917555006,0.0295,0.00075,-1153.1738209193295,-0.054524873917555006
2023-01-27,2023-01-29,22937.0,23201.36,0.011525482844312762,BTC-29JAN23-22750-C,22750.0,0.6086728617067624,0.465713104211228,0.017,0.01945403200502042,close@12,BTC-29JAN23-23000-P,23000.0,-0.5408589974631428,0.3542948551034073,0.011,0.0,open@16,0.00779596799497958,0.028,0.00075,178.81611790084662,0.00779596799497958
2023-02-03,2023-02-05,23617.0,23386.49,-0.009760342126434285,BTC-5FEB23-23500-C,23500.0,0.5653484045190339,0.497481440995996,0.016,0.0,open@16,BTC-5FEB23-23750-P,23750.0,-0.5685383023192903,0.44294559928027377,0.015,0.01554358948264568,open@16,0.014706410517354319,0.031,0.00075,347.32129718835694,0.014706410517354319
2023-02-10,2023-02-12,21659.5,21805.37,0.006734689166416619,BTC-12FEB23-21500-C,21500.0,0.6028348821233918,0.4452728356410198,0.016,0.014004348470124516,open@16,BTC-12FEB23-21750-P,21750.0,-0.5561070388833058,0.39914344586647965,0.013,0.0,open@16,0.014245651529875485,0.028999999999999998,0.00075,308.5536893113381,0.014245651529875485
2023-02-17,2023-02-19,24151.5,24611.95,0.019065068422251308,BTC-19FEB23-24000-C,24000.0,0.5613785073018362,0.714556973995288,0.0225,0.02486393804635556,close@15,BTC-19FEB23-24500-P,24500.0,-0.6516768323584281,0.5203669646092075,0.0225,0.0,open@16,0.019386061953644437,0.045,0.00075,468.2024752734436,0.019386061953644437
2023-02-24,2023-02-26,23347.0,23173.67,-0.007424080181608006,BTC-26FEB23-23250-C,23250.0,0.5792905824133401,0.32587171628900913,0.011,0.0,open@16,BTC-26FEB23-23500-P,23500.0,-0.5404145081024836,0.7601639032822287,0.024,0.01408193005251226,open@16,0.020168069947487738,0.035,0.00075,470.86392906399624,0.020168069947487738
2023-03-03,2023-03-05,22338.0,22383.86,0.0020530038499417813,BTC-5MAR23-22250-C,22250.0,0.5679242761999583,0.3681898124266141,0.012,0.00598020180612283,close@13,BTC-5MAR23-22500-P,22500.0,-0.6231072539792222,0.3292593878744162,0.013,0.005188559971336463,close@15,0.012931238222540706,0.025,0.0009,288.8579994151143,0.012931238222540706
2023-03-10,2023-03-12,20008.5,20518.12,0.02547017517555039,BTC-12MAR23-20000-C,20000.0,0.5116458818003423,0.4558761111706512,0.0125,0.025251826190703583,open@16,BTC-12MAR23-20000-P,20000.0,-0.4883578382031052,0.4530861219960587,0.012,0.0,open@16,-0.0015018261907035826,0.0245,0.00075,-30.049289336692635,-0.0015018261907035826
2023-03-17,2023-03-19,26482.5,27046.22,0.021286509959407285,BTC-19MAR23-26250-C,26250.0,0.5784807983635273,0.7567669073383949,0.025,0.02943923402235141,open@16,BTC-19MAR23-26750-P,26750.0,-0.5920649813431613,0.5884696781418501,0.0215,0.0,close@14,0.01631076597764859,0.0465,0.00075,431.94986000307875,0.01631076597764859
